           44.0	           60.0	                 200	            -80.6	          4.3	            303	             -0.6	            238.3	                1	            110.6	              0.3
           44.0	           60.0	                 227	            -88.1	          5.6	             49	            -10.3	            110.1	               26	            118.1	              0.2
           44.0	           60.0	                 258	           -100.5	          3.9	            297	             -5.5	            241.7	              -11	            129.6	             22.2
           44.0	           60.0	                 284	           -103.6	          0.1	            205	             -2.7	            115.1	               -2	            133.5	              8.8
           44.0	           60.0	                 376	            -96.5	          4.6	            200	             -3.9	            100.5	                6	            126.5	              1.9
           44.0	           60.0	                 526	           -110.1	          2.8	             60	             -5.6	            126.7	                0	            140.0	             27.6
           44.0	           60.0	                 554	           -121.9	          5.8	            189	             -2.2	            113.7	               -0	            151.4	             82.5
           44.0	           60.0	                 589	           -138.3	          1.1	            194	              2.6	            110.2	                2	            147.6	             63.7
           44.0	           60.0	                 617	           -144.4	          2.4	            191	             -3.4	            107.9	               -1	            147.4	             63.4
           44.0	           60.0	                 648	           -155.5	          3.9	            170	             -3.0	            103.2	                4	            167.0	             75.1
           44.0	           60.0	                 682	           -154.9	          5.1	            185	             -4.8	            243.6	                3	            154.3	             26.4
           44.0	           60.0	                 718	           -178.6	          1.3	            164	              2.4	            105.0	               25	            161.4	              8.1
           44.0	           60.0	                 756	           -181.6	          1.4	             66	             -2.5	            108.0	                1	            167.1	            129.3
           44.0	           60.0	                 797	           -188.0	          1.5	            169	             -2.0	            232.2	                4	            155.7	              3.7
           44.0	           60.0	                 839	           -201.8	          4.0	            314	             -2.8	             95.9	                5	            149.9	             19.0
           44.0	           60.0	                 883	           -218.9	          1.5	            307	             -8.2	            248.4	                0	            131.7	              1.8
           44.0	           60.0	                1058	           -146.7	          4.9	            303	             -7.1	            110.5	               -5	            140.2	             14.3
           44.0	           60.0	                1084	           -157.1	          3.1	            318	             -6.2	            244.4	                1	            146.0	              7.9
           44.0	           60.0	                1312	           -150.5	          5.9	            187	             -3.3	            102.2	                8	            148.1	             25.0
           44.0	           60.0	                1337	           -160.0	          2.1	             68	            -11.2	            241.4	                1	            151.7	             27.3
           44.0	           60.0	                1635	           -150.0	          5.2	            193	             -2.2	            117.2	               -1	            147.6	            102.2
           45.0	           60.0	                 200	            -84.5	          4.3	              1	             -4.7	            257.3	               -5	            114.5	              0.8
           45.0	           60.0	                 278	            -87.0	          4.1	             11	             -3.7	              5.3	               -9	            117.0	              1.7
           45.0	           60.0	                 388	            -95.6	          6.2	             19	             -6.5	            229.0	                8	            125.6	              5.9
           45.0	           60.0	                 416	           -105.1	          0.4	            345	             -9.3	            219.6	                9	            135.1	              1.5
           45.0	           60.0	                 446	           -116.9	          0.3	             14	             -0.4	            216.6	               17	            142.1	             79.9
           45.0	           60.0	                 473	           -110.2	          5.3	             21	            -11.6	            359.2	                4	            140.0	             22.6
           45.0	           60.0	                 925	           -145.8	          1.9	             27	             -7.0	            265.8	               -0	            156.4	             87.1
           45.0	           60.0	                 952	           -151.5	          1.8	              9	             -4.3	            251.7	               -3	            127.9	             15.7
           45.0	           60.0	                 978	           -161.8	          5.0	             22	              1.0	            228.8	               15	            140.0	             11.4
           45.0	           60.0	                1005	           -168.8	          0.3	              1	             -6.3	            217.2	               13	            139.3	             14.0
           46.0	           60.0	                 200	            -84.8	          0.1	            321	             -4.7	            204.3	               -7	            114.8	              0.0
           46.0	           60.0	                 304	            -99.1	          6.1	             74	              3.5	            227.1	                2	            129.1	              0.4
           46.0	           60.0	                 334	           -108.3	          2.8	            111	             -4.8	            219.5	              -14	            138.3	              1.3
           46.0	           60.0	                 360	           -113.0	          0.8	             65	              3.2	            213.3	               -5	            143.0	             13.6
           46.0	           60.0	                 388	           -120.9	          1.5	            239	             -6.4	            217.5	               -4	            150.8	             29.4
           46.0	           60.0	                 562	           -115.2	          5.5	            300	             -5.8	            213.0	               -5	            145.1	             39.9
           46.0	           60.0	                 590	           -124.9	          1.5	            236	             -1.9	            218.0	              -13	            154.4	             65.8
           46.0	           60.0	                 808	           -137.8	          4.2	             57	             -0.5	            221.5	              -11	            162.2	            203.8
           46.0	           60.0	                 835	           -149.0	          4.7	            245	             -6.0	            215.8	                2	            159.5	             51.3
           47.0	           60.0	                 200	            -88.0	          3.1	             31	             -5.9	            344.5	                2	            118.0	              8.1
           47.0	           60.0	                 259	            -96.3	          5.6	             13	              1.2	            336.1	                6	            126.3	              0.5
           47.0	           60.0	                 285	           -111.5	          2.4	             44	             -0.3	            339.5	               20	            141.5	              6.2
           47.0	           60.0	                 361	           -100.5	          5.1	             34	             -5.9	            349.3	               11	            127.9	             79.9
           47.0	           60.0	                 389	           -111.1	          1.7	             70	             -2.8	            358.3	               12	            141.1	              1.7
           47.0	           60.0	                 562	           -118.9	          5.6	             20	             -7.6	            172.2	                2	            148.3	            119.0
           47.0	           60.0	                 588	           -120.7	          6.2	             51	             -5.0	            170.3	               -1	            150.7	             24.0
           47.0	           60.0	                 616	           -137.5	          5.2	             53	             -4.9	            327.9	                8	            165.8	            147.5
           47.0	           60.0	                 858	           -141.2	          0.4	             34	              2.5	            163.7	               10	            152.1	             84.1
           47.0	           60.0	                 887	           -149.6	          2.5	             34	             -3.9	            164.8	                7	            144.0	             44.6
           47.0	           60.0	                 912	           -160.3	          1.4	             41	             -2.5	            169.4	                5	            155.1	            110.3
           47.0	           60.0	                 941	           -175.0	          5.7	             48	             -9.7	            170.3	                2	            155.4	             31.2
           47.0	           60.0	                1213	           -150.8	          2.8	             29	              2.2	            177.6	               13	            151.2	             41.9
           47.0	           60.0	                1239	           -158.0	          1.0	             31	             -2.5	            339.8	               13	            134.6	             48.9
           47.0	           60.0	                1264	           -170.0	          3.1	             47	             -3.7	            332.3	                8	            163.2	            117.7
           47.0	           60.0	                1291	           -176.1	          3.8	             30	             -3.3	            174.1	                5	            143.4	             42.9
           48.0	           60.0	                 200	            -81.5	          1.6	            172	              2.2	            274.4	                4	            111.5	              0.0
           48.0	           60.0	                 226	            -88.2	          2.3	            284	             -5.4	              3.3	               11	            118.2	              0.0
           49.0	           60.0	                 200	            -93.2	          5.4	            106	            -12.9	            131.0	                5	            123.2	              0.0
           50.0	           60.0	                 200	            -84.2	          4.8	            281	             -7.3	             18.7	                4	            114.2	              1.2
           50.0	           60.0	                 231	           -111.4	          0.7	            154	             -2.9	             30.7	                2	            141.4	             16.4
           50.0	           60.0	                 295	            -93.3	          3.5	            275	             -9.6	             16.5	               19	            123.2	              9.2
           50.0	           60.0	                 326	            -98.0	          5.5	            166	             -6.5	             19.2	               -5	            128.0	              1.8
           50.0	           60.0	                 355	           -112.2	          5.1	            157	             -8.2	             23.6	               11	            141.9	             27.2
           50.0	           60.0	                 388	           -121.0	          5.5	            160	             -6.8	             22.6	                5	            142.9	             48.1
           50.0	           60.0	                 414	           -128.8	          4.8	            272	             -8.9	             10.0	                0	            136.5	             26.1
           50.0	           60.0	                 441	           -140.6	          5.4	            292	             -7.2	             17.3	                2	            128.5	              2.1
           50.0	           60.0	                 470	           -142.7	          3.8	            168	             -3.9	              3.1	                6	            153.8	             18.5
           50.0	           60.0	                 499	           -151.2	          2.4	            277	             -7.4	              9.6	                9	            128.7	             21.1
           50.0	           60.0	                 530	           -161.2	          2.7	            285	             -9.6	              9.4	                7	            127.8	              3.7
           50.0	           60.0	                 616	           -118.9	          3.2	            154	             -1.2	             14.6	                9	            148.0	            133.4
           50.0	           60.0	                 849	           -136.4	          1.7	            178	             -7.3	             33.7	               10	            163.8	            265.7
           50.0	           60.0	                 878	           -147.0	          1.9	            303	             -6.7	             11.8	                6	            160.2	            145.3
           50.0	           60.0	                1153	           -150.5	          3.6	            163	             -5.6	             23.0	                6	            143.9	             44.4
           50.0	           60.0	                1183	           -159.4	          6.3	            298	             -4.3	             11.3	                9	            157.5	             60.7
           50.0	           60.0	                1646	           -150.9	          6.2	            303	             -9.2	             14.9	                7	            156.6	            102.9
           50.0	           60.0	                1676	           -157.6	          6.2	            165	             -7.9	              4.2	              -12	            153.2	             27.3
           50.0	           60.0	                1705	           -173.2	          0.4	            150	             -4.6	              8.9	                4	            158.0	            179.4
           51.0	           60.0	                 200	            -76.9	          4.1	            100	            -10.4	             39.0	               12	            106.9	              4.3
           51.0	           60.0	                 227	            -92.2	          5.0	            105	             -9.7	             28.6	                7	            120.6	             27.5
           51.0	           60.0	                 268	            -85.4	          5.7	            114	             -5.0	             37.8	               12	            115.4	              7.0
           51.0	           60.0	                 294	            -95.6	          5.3	            130	            -12.8	             47.5	               12	            125.6	              3.0
           51.0	           60.0	                 411	            -99.4	          4.9	            104	            -10.9	             31.0	               15	            118.0	             55.1
           51.0	           60.0	                 439	           -109.2	          1.9	            115	             -9.6	             24.2	               11	            134.1	             93.7
           51.0	           60.0	                 471	           -119.3	          2.7	            105	            -16.7	             30.8	               25	            137.7	             99.5
           51.0	           60.0	                 499	           -123.9	          5.5	            119	             -2.5	             43.3	               15	            123.2	              7.4
           51.0	           60.0	                 528	           -132.4	          2.5	            110	             -6.2	             37.4	               -2	            137.7	             37.5
           51.0	           60.0	                 730	           -120.1	          4.2	            140	             -6.3	             30.1	               14	            148.9	            215.2
           51.0	           60.0	                 760	           -133.9	          3.1	             97	             -9.4	             28.2	               16	            123.7	             45.7
           51.0	           60.0	                 798	           -144.8	          3.7	            107	            -15.6	             29.2	               12	            125.0	             66.8
           51.0	           60.0	                 829	           -150.4	          2.2	            112	             -6.4	             27.3	               16	            130.1	             53.3
           51.0	           60.0	                 863	           -166.5	          4.1	            132	             -5.2	             27.9	               16	            154.2	            221.5
           51.0	           60.0	                 901	           -175.6	          0.8	            121	            -11.1	             41.2	               17	            130.0	              9.8
           51.0	           60.0	                1149	           -150.0	          5.2	             81	             -7.1	             41.3	               17	            150.9	             40.8
           52.0	           60.0	                 200	            -82.5	          1.4	            293	             -9.0	             71.2	                8	            112.5	              2.4
           52.0	           60.0	                 263	            -94.8	          4.3	            275	            -11.1	             79.2	               13	            124.8	              5.8
           52.0	           60.0	                 291	            -98.9	          0.8	            289	            -10.8	            260.0	                2	            128.6	             24.0
           52.0	           60.0	                 393	           -103.2	          2.4	              5	             -2.1	            265.1	               -2	            133.2	              2.2
           52.0	           60.0	                 422	           -104.1	          3.0	            271	             -9.8	             67.2	               11	            133.7	             46.5
           52.0	           60.0	                 459	           -117.2	          1.0	            290	             -8.2	             66.6	               12	            118.6	              9.6
           52.0	           60.0	                 488	           -133.0	          1.2	            272	            -14.7	            260.1	               11	            151.1	             68.9
           52.0	           60.0	                 521	           -146.8	          1.9	            276	            -10.0	             58.6	                8	            145.6	             78.3
           52.0	           60.0	                 649	           -123.7	          1.5	            269	             -8.8	            273.9	                4	            150.3	            181.0
           52.0	           60.0	                 674	           -131.1	          2.7	              0	             -1.5	             79.2	               18	            157.4	            158.9
           52.0	           60.0	                 705	           -142.2	          0.2	             16	             -5.7	             81.3	               10	            161.9	            145.5
           52.0	           60.0	                 741	           -149.2	          3.0	            284	            -12.6	             72.1	               -4	            141.5	             19.2
           52.0	           60.0	                 768	           -154.9	          4.9	            263	            -13.0	            259.6	                4	            163.2	             87.4
           52.0	           60.0	                 796	           -161.2	          1.4	            259	            -12.7	             62.2	               15	            155.7	             51.7
           52.0	           60.0	                 827	           -181.7	          5.8	            270	            -10.0	            256.8	                6	            151.7	             67.2
           52.0	           60.0	                 859	           -184.4	          2.4	            358	              1.2	            257.4	                6	            170.2	             40.3
           52.0	           60.0	                 892	           -192.2	          3.8	              3	             -9.0	            253.2	                5	            163.6	             47.4
           52.0	           60.0	                 927	           -204.9	          1.1	            263	            -12.4	             73.1	               26	            163.8	             86.8
           52.0	           60.0	                 963	           -205.0	          1.0	            258	             -8.4	            275.7	                2	            168.3	            164.2
           52.0	           60.0	                1001	           -221.0	          1.7	             11	             -5.1	             63.2	               14	            160.4	             93.6
           52.0	           60.0	                1039	           -229.0	          0.6	             20	             -2.6	             66.0	               22	            175.7	             87.4
           52.0	           60.0	                1270	           -150.4	          2.0	             12	              0.4	            277.9	               -3	            158.9	             82.9
           52.0	           60.0	                1298	           -160.8	          2.4	            279	             -6.0	             67.0	               11	            138.8	            103.3
           52.0	           60.0	                1331	           -181.8	          1.3	              8	             -2.2	            269.3	                3	            139.3	              6.6
           52.0	           60.0	                1722	           -151.2	          0.0	              7	             -5.6	            273.6	               -1	            143.8	             18.7
           52.0	           60.0	                1749	           -156.0	          1.2	            256	            -16.4	             73.3	                8	            152.9	             44.7
           53.0	           60.0	                 200	            -98.5	          2.0	            117	             -0.8	            336.2	                8	            128.4	              5.2
           53.0	           60.0	                 233	           -110.8	          1.2	            113	             -1.5	            338.8	               10	            131.5	             10.6
           53.0	           60.0	                 264	           -120.3	          1.5	            317	             -8.2	             11.8	                7	            150.3	              0.5
           53.0	           60.0	                 299	           -123.2	          2.7	             48	            -13.4	            348.6	                5	            153.2	              2.0
           53.0	           60.0	                 325	           -148.4	          1.1	            121	              1.2	            254.8	               -5	            155.3	             15.1
           53.0	           60.0	                 352	           -141.1	          1.9	            121	             -2.8	            164.8	                9	            154.7	             23.2
           53.0	           60.0	                 381	           -156.5	          2.8	             68	            -11.5	            253.2	               -1	            185.6	             70.3
           53.0	           60.0	                 411	           -170.6	          3.7	            152	              2.3	            255.4	                5	            192.1	             73.7
           53.0	           60.0	                 442	           -172.4	          5.1	            113	             -4.8	            163.3	                4	            157.2	             12.8
           53.0	           60.0	                 475	           -180.2	          6.2	             74	            -11.6	            151.5	               10	            192.7	             39.9
           53.0	           60.0	                 508	           -192.6	          5.8	             68	             -8.5	            252.0	               -5	            188.6	             87.1
           53.0	           60.0	                 721	           -150.1	          5.6	            117	              2.6	            248.2	               -1	            154.3	             27.4
           53.0	           60.0	                 750	           -158.8	          0.7	            125	             -9.8	            269.5	                4	            170.3	             65.0
           54.0	           60.0	                 200	            -90.3	          1.1	             11	              6.4	            143.6	                3	            120.3	              0.0
           54.0	           60.0	                 228	            -89.3	          5.5	            347	              1.0	            161.4	                7	            119.3	              2.4
           54.0	           60.0	                 264	           -107.0	          5.1	            349	              6.2	            164.9	               12	            126.9	             10.7
           54.0	           60.0	                 293	           -120.1	          1.5	            336	              1.0	            160.7	               11	            134.4	             10.5
           54.0	           60.0	                 324	           -133.6	          2.7	            328	              9.2	            157.2	                6	            158.9	             45.1
           54.0	           60.0	                 461	           -115.0	          3.6	            355	              3.4	            157.9	               -1	            136.8	             83.5
           54.0	           60.0	                 488	           -124.1	          4.1	            359	              1.0	            167.9	                7	            140.6	             54.9
           55.0	           60.0	                 200	            -94.9	          2.5	            287	              4.0	            105.3	                3	            124.9	              1.4
           55.0	           60.0	                 227	            -93.1	          1.2	            277	             -0.8	            116.1	               -7	            123.1	              0.4
           55.0	           60.0	                 257	           -116.2	          3.9	            293	              0.6	            123.2	               -5	            145.7	             16.7
           55.0	           60.0	                 283	           -123.8	          1.3	            281	              0.2	            105.8	               -2	            132.8	             12.3
           55.0	           60.0	                 310	           -125.7	          1.7	            288	             -0.4	             96.4	                1	            137.4	             13.6
           55.0	           60.0	                 340	           -142.1	          2.5	            280	              1.2	            107.6	                8	            133.9	              5.3
           55.0	           60.0	                 371	           -140.0	          0.5	            275	              3.3	            112.5	                1	            134.4	              6.6
           55.0	           60.0	                 403	           -165.5	          5.7	            291	             -6.9	            115.0	                8	            156.1	              6.5
           56.0	           60.0	                 200	            -94.9	          2.4	             88	              2.4	            339.5	                1	            124.9	              4.8
           56.0	           60.0	                 271	            -99.5	          5.5	             62	              2.7	            342.8	                6	            129.5	              1.1
           56.0	           60.0	                 298	           -103.3	          4.9	             49	             -4.5	              8.1	                9	            133.3	              0.7
           56.0	           60.0	                 325	           -129.1	          2.5	             82	              1.8	            356.3	               12	            148.7	             91.6
           56.0	           60.0	                 409	           -108.9	          1.6	             82	              2.3	            349.4	                5	            137.7	             90.7
           56.0	           60.0	                 439	           -128.0	          1.0	             85	              1.9	              8.5	                7	            149.8	             97.0
           56.0	           60.0	                 478	           -130.4	          0.8	             50	              5.3	             16.9	               12	            153.7	             74.4
           56.0	           60.0	                 510	           -136.5	          1.5	             86	              3.1	             11.0	                6	            149.5	             87.0
           56.0	           60.0	                 544	           -156.6	          5.8	             75	              1.1	            356.5	                6	            149.9	             28.2
           56.0	           60.0	                 582	           -151.5	          2.1	             74	             -1.9	            359.4	                9	            161.8	             64.1
           56.0	           60.0	                 623	           -184.3	          4.3	             78	             -5.0	            328.7	                3	            158.3	             44.5
           56.0	           60.0	                 667	           -184.3	          1.5	             64	              6.6	             16.8	                8	            156.5	              6.4
           56.0	           60.0	                 713	           -198.2	          3.5	             89	              4.9	            356.2	                9	            148.7	             96.2
           56.0	           60.0	                 762	           -220.3	          3.5	             48	              1.0	              4.4	                3	            143.0	              1.4
           56.0	           60.0	                 787	           -224.0	          6.1	             64	              0.3	              6.6	               16	            155.2	              5.4
           56.0	           60.0	                 812	           -224.4	          4.5	             80	             -1.9	              2.1	               12	            157.8	             91.6
           56.0	           60.0	                 839	           -228.8	          6.1	             75	             -1.6	            357.4	                7	            153.6	             35.0
           56.0	           60.0	                 865	           -240.5	          5.7	             71	             -5.4	            349.8	               10	            154.3	             58.0
           56.0	           60.0	                 893	           -247.4	          3.6	             67	             -2.1	            351.5	                6	            143.9	             14.5
           56.0	           60.0	                 920	           -261.3	          4.5	             58	             -1.1	            357.9	                5	            157.7	             10.1
           56.0	           60.0	                1027	           -150.0	          5.3	             47	              3.8	            356.4	               -2	            166.0	            143.4
           56.0	           60.0	                1154	           -150.2	          0.0	             93	              1.4	              1.8	                7	            152.7	             49.3
           56.0	           60.0	                1179	           -165.5	          3.6	             81	             -1.3	            333.1	               -0	            137.1	              8.5
           56.0	           60.0	                1206	           -169.6	          5.6	             75	             -1.0	            352.4	               16	            158.5	             63.2
           56.0	           60.0	                1235	           -179.1	          4.5	             77	              2.7	             17.3	                4	            161.1	            105.2
           56.0	           60.0	                1265	           -195.5	          0.4	            100	             -1.1	            347.6	                2	            150.6	              8.4
           56.0	           60.0	                1403	           -150.2	          2.8	             70	              1.2	            349.3	                7	            141.6	             26.8
           56.0	           60.0	                1432	           -164.1	          6.1	             71	              6.0	            359.0	               10	            162.9	             77.8
           56.0	           60.0	                1457	           -173.9	          2.0	             97	              2.1	            359.2	               13	            159.9	             13.1
           56.0	           60.0	                1486	           -176.3	          1.3	             86	             -2.0	             25.9	               12	            152.0	             31.8
           56.0	           60.0	                1518	           -190.1	          3.6	             68	              1.0	            354.8	                8	            151.8	             38.5
           56.0	           60.0	                1552	           -197.2	          1.1	             62	             -4.7	              6.9	               10	            154.7	             11.7
           56.0	           60.0	                1588	           -207.8	          5.4	             70	              1.9	            359.2	               10	            161.2	             68.3
           56.0	           60.0	                1613	           -222.2	          4.3	            101	              1.5	              2.4	               16	            170.2	             46.8
           57.0	           60.0	                 200	            -90.5	          2.0	            231	             -5.8	            269.6	              -13	            120.5	              2.2
           57.0	           60.0	                 272	            -93.7	          3.8	            318	            -10.0	            261.7	               -2	            123.7	              0.3
           57.0	           60.0	                 304	           -101.5	          6.2	            227	             -7.0	            267.7	                0	            131.2	             26.2
           57.0	           60.0	                 333	           -118.0	          1.4	            308	            -16.9	            269.0	                1	            145.4	             30.3
           57.0	           60.0	                 366	           -125.1	          1.1	             25	              2.9	            259.1	               -4	            154.2	             60.9
           57.0	           60.0	                 403	           -142.3	          3.2	            285	             -9.9	            264.9	                6	            168.5	             83.9
           57.0	           60.0	                 430	           -147.2	          4.2	            297	            -12.0	            270.4	               -2	            162.1	            131.0
           57.0	           60.0	                 542	           -119.8	          4.9	             17	             -1.7	            265.1	               -2	            149.6	             51.7
           57.0	           60.0	                 569	           -132.9	          5.8	            293	            -10.4	            272.0	                0	            162.2	             95.0
           58.0	           60.0	                 200	            -92.5	          4.8	             97	            -12.3	            169.4	                3	            122.5	              0.0
           58.0	           60.0	                 230	           -108.2	          4.2	            120	            -14.2	            243.5	               20	            138.2	              0.2
           58.0	           60.0	                 268	           -126.8	          3.7	            210	             -2.6	            182.8	                4	            156.8	              3.0
           58.0	           60.0	                 299	           -128.8	          4.9	            132	            -11.1	            169.3	               13	            158.6	             19.8
           58.0	           60.0	                 333	           -138.6	          2.2	            354	             -1.9	            164.0	                3	            164.1	             63.5
           58.0	           60.0	                 370	           -146.5	          3.0	            117	            -12.7	            168.1	               -1	            161.5	             30.4
           58.0	           60.0	                 410	           -156.7	          4.0	            309	             -6.7	            240.3	               11	            182.6	             96.9
           58.0	           60.0	                 453	           -174.1	          0.5	              5	             -9.1	            171.5	               10	            167.5	              4.4
           58.0	           60.0	                 498	           -188.6	          3.9	            316	             -5.2	            162.1	               -3	            173.7	              6.0
           58.0	           60.0	                 545	           -199.8	          1.3	            334	            -10.2	            176.2	                6	            168.6	             16.9
           58.0	           60.0	                 595	           -218.1	          0.4	             10	              0.8	            180.0	               14	            186.9	              8.6
           58.0	           60.0	                 620	           -229.6	          4.5	            322	             -5.1	            177.6	               -3	            174.9	             29.0
           58.0	           60.0	                 646	           -234.2	          4.3	            359	             -5.0	            237.4	                5	            186.6	             35.6
           58.0	           60.0	                 673	           -239.9	          0.4	            306	              0.1	            172.0	                4	            163.3	              0.9
           58.0	           60.0	                 813	           -141.2	          3.9	            329	             -7.1	            232.3	               16	            171.1	            102.5
           58.0	           60.0	                1047	           -151.8	          6.0	            200	             -0.8	            249.2	                5	            180.4	            375.5
           58.0	           60.0	                1072	           -155.3	          3.2	            111	            -16.4	            181.9	                1	            166.3	             97.2
           58.0	           60.0	                1097	           -163.2	          6.1	             94	            -17.1	            240.9	                9	            151.3	              7.2
           59.0	           60.0	                 200	           -104.3	          2.4	            225	             -0.9	             69.7	               17	            134.3	              1.0
           59.0	           60.0	                 228	           -104.3	          5.3	            214	             -4.2	            168.3	                3	            134.3	              0.5
           59.0	           60.0	                 263	           -126.3	          4.2	            239	             -3.5	             76.1	                4	            156.3	              3.9
           59.0	           60.0	                 290	           -133.6	          3.8	            225	             -1.0	             71.6	                8	            144.9	             10.4
           59.0	           60.0	                 320	           -145.0	          2.1	            228	             -3.9	            179.9	                3	            160.6	             28.6
           59.0	           60.0	                 353	           -153.1	          3.2	            249	             -0.5	             76.8	               11	            175.5	             41.7
           59.0	           60.0	                 388	           -157.1	          3.5	            220	             -6.4	            172.3	                2	            142.1	              3.3
           59.0	           60.0	                 425	           -161.0	          1.2	            225	             -5.6	            172.6	                1	            151.0	             10.5
           59.0	           60.0	                 465	           -176.9	          0.9	            242	             -1.6	            178.1	                2	            180.3	             26.0
           59.0	           60.0	                 506	           -193.2	          3.4	            236	              0.9	            176.0	                2	            171.2	             26.5
           59.0	           60.0	                 549	           -206.8	          5.2	            214	             -0.6	            170.5	                8	            138.8	              2.2
           59.0	           60.0	                 594	           -213.5	          5.7	            215	             -1.3	            185.7	               11	            159.7	              9.3
           59.0	           60.0	                 659	           -145.7	          1.2	            221	              0.6	            175.5	                8	            152.8	             32.5
           60.0	           60.0	                 200	            -94.1	          4.0	            128	             -1.2	            257.1	                4	            124.1	              2.0
           60.0	           60.0	                 226	           -103.8	          2.2	            113	             -1.7	            255.2	               -0	            133.5	             44.6
           60.0	           60.0	                 253	           -115.7	          4.4	            118	              3.1	            250.9	               -1	            139.5	             20.8
           60.0	           60.0	                 283	           -114.8	          1.9	            141	             -1.3	            252.8	                7	            142.6	             49.8
           60.0	           60.0	                 308	           -127.8	          5.0	            135	             -4.8	            271.0	                2	            152.8	             51.8
           60.0	           60.0	                 443	           -112.5	          2.4	            109	             -6.3	            255.4	                2	            136.9	             97.4
           60.0	           60.0	                 468	           -122.8	          4.4	            136	             -1.9	            249.5	                2	            138.3	             52.1
           60.0	           60.0	                 495	           -129.5	          5.8	            122	              2.6	            255.0	              -20	            153.1	            123.5
           61.0	           60.0	                 200	            -97.1	          4.7	            120	            -18.6	             16.2	               -6	            127.1	              0.4
           61.0	           60.0	                 272	            -96.8	          0.1	            352	              4.0	              8.1	               -7	            126.8	              2.1
           61.0	           60.0	                 298	           -104.7	          3.3	              6	              0.9	            325.3	               13	            134.7	              0.1
           61.0	           60.0	                 325	           -109.9	          1.4	            344	              0.8	             15.9	               -8	            137.7	             25.8
           62.0	           60.0	                 200	            -99.3	          1.3	             91	             -5.2	            150.9	               13	            129.3	              0.3
           62.0	           60.0	                 225	           -108.9	          2.0	            230	             -8.0	            154.4	               14	            138.9	              2.3
